181.005, 129.290, 8.333, 20.648 False
180.728, 129.293, 8.333, 20.681 False
180.450, 129.296, 8.333, 20.714 False
180.172, 129.300, 8.333, 20.747 False
179.895, 129.303, 8.333, 20.780 False
179.617, 129.307, 8.333, 20.813 False
179.339, 129.310, 8.333, 20.846 False
179.061, 129.313, 8.333, 20.879 False
178.784, 129.317, 8.333, 20.912 False
178.506, 129.320, 8.333, 20.945 False
178.228, 129.323, 8.333, 20.978 False
177.950, 129.327, 8.333, 21.011 False
177.673, 129.330, 8.333, 21.044 False
177.395, 129.333, 8.333, 21.077 False
177.117, 129.337, 8.333, 21.110 False
176.839, 129.340, 8.333, 21.143 False
176.562, 129.343, 8.333, 21.176 False
176.284, 129.347, 8.333, 21.209 False
176.006, 129.350, 8.333, 21.242 False
175.728, 129.353, 8.333, 21.275 False
175.451, 129.356, 8.333, 21.308 False
175.173, 129.359, 8.333, 21.341 False
174.895, 129.362, 8.330, 21.374 False
174.618, 129.365, 8.310, 21.407 False
174.342, 129.368, 8.281, 21.440 False
174.068, 129.371, 8.228, 21.473 False
173.796, 129.374, 8.143, 21.506 False
173.528, 129.377, 8.034, 21.539 False
173.264, 129.379, 7.904, 21.572 False
173.005, 129.382, 7.760, 21.605 False
172.752, 129.385, 7.604, 21.638 False
172.503, 129.388, 7.440, 21.671 False
172.261, 129.390, 7.271, 21.704 False
172.024, 129.393, 7.095, 21.737 False
171.792, 129.395, 6.921, 21.770 False
171.567, 129.397, 6.749, 21.803 False
171.346, 129.400, 6.586, 21.836 False
171.131, 129.402, 6.430, 21.869 False
170.921, 129.404, 6.286, 21.902 False
170.715, 129.406, 6.152, 21.935 False
